,tconst,originalTitle,startYear,genres,averageRating,numVotes
29833,tt6901904,L'uomo che non cambiò la storia,2016.0,"Documentary,History,War",7.4,8
20762,tt5634002,Deej,2017.0,Documentary,7.4,5
24106,tt6054290,Qi yue yu an sheng,2016.0,"Drama,Romance",7.4,1791
2748,tt11531410,Sunod,2019.0,Horror,7.4,9
2739,tt11519526,Xsunami,2019.0,Documentary,7.4,42
20842,tt5641832,Kojot,2017.0,"Action,Drama",7.4,1537
41762,tt9743108,Ik Heb Het Niet Gedaan,2019.0,Documentary,7.4,7
24082,tt6051042,Altin in the city,2017.0,Drama,7.4,40
29014,tt6769578,Long Time Coming: A 1955 Baseball Story,2017.0,"Documentary,History,Sport",7.4,67
1704,tt10731866,Bakrid,2019.0,Drama,7.4,188
24542,tt6097886,The Test & The Art of Thinking,2018.0,Documentary,7.4,13
11318,tt4408180,Haziran Yangini,2015.0,Documentary,7.4,48
39823,tt9060422,Vesartî,2016.0,Drama,7.4,10
4767,tt2896768,Berlin Calling,2015.0,"Biography,Documentary,Drama",7.4,25
27444,tt6474396,Arivu,2017.0,Drama,7.4,8
37743,tt8506874,Komola Rocket,2018.0,Drama,7.4,476
6324,tt3417854,Pocket Listing,2015.0,"Comedy,Crime,Thriller",7.4,4570
1184,tt10495074,Iqro: My Universe,2019.0,"Drama,Family",7.4,7
1186,tt10495912,Where We Belong,2019.0,"Drama,Family,Romance",7.4,425
37735,tt8504014,Good Newwz,2019.0,"Comedy,Drama",7.4,8335
18365,tt5294966,Umi yori mo mada fukaku,2016.0,"Comedy,Drama",7.4,8068
26626,tt6352664,The Winner,2016.0,Thriller,7.4,7
33441,tt7550576,Tim & Faith: Soul2Soul,2017.0,"Documentary,Music",7.4,57
10978,tt4353250,The Last Black Man in San Francisco,2019.0,Drama,7.4,8949
6330,tt3418898,PPPasolini,2015.0,Drama,7.4,5
32819,tt7450508,The Himalayan Diaries,2019.0,"Comedy,Romance",7.4,7
33414,tt7547526,Sunnyside,2017.0,Documentary,7.4,13
11039,tt4362388,Erbarme dich - Matthäus Passion Stories,2015.0,"Documentary,Music",7.4,66
11279,tt4399700,Suburban Steps to Rockland: The Story of The Ealing Club,2017.0,"Documentary,Music",7.4,5
13650,tt4710684,Shortcut: Disto Pan Nasto,2015.0,Thriller,7.4,9
31085,tt7138190,Filosofi Kopi 2: Ben & Jody,2017.0,"Adventure,Drama",7.4,287
18423,tt5302258,Ko Afno,2015.0,"Drama,Thriller",7.4,12
36234,tt8125118,Wolf 359 Live: Deep Space Survival Procedure and Protocol,2016.0,Sci-Fi,7.4,9
37698,tt8493472,L'Apollon de Gaza,2018.0,Documentary,7.4,33
7883,tt3770272,Do Re Mi Fa,2016.0,Drama,7.4,67
36239,tt8126130,The Siege of Mecca,2018.0,Documentary,7.4,32
26680,tt6361210,Tamarrud,2016.0,"Sci-Fi,Thriller",7.4,9
36238,tt8126068,Waiting for Barcelona,2018.0,Documentary,7.4,51
37704,tt8495202,IRA,2018.0,Drama,7.4,19
2715,tt11469466,The Haunted House: The Sky Ghost VS Jormungandr,2019.0,"Action,Adventure,Animation",7.4,7
1875,tt1083452,Eddie the Eagle,2015.0,"Biography,Comedy,Drama",7.4,79931
28940,tt6752848,Bombshell: The Hedy Lamarr Story,2017.0,"Biography,Documentary,History",7.4,2830
36235,tt8125520,Exit Music,2018.0,Documentary,7.4,8
9436,tt4079566,"Shao nian, xiao zhao",2015.0,"Biography,Documentary",7.4,77
2719,tt11475128,The Twinning Reaction,2017.0,Documentary,7.4,5
19428,tt5463208,Epomenos stathmos: Outopia,2015.0,Documentary,7.4,30
10759,tt4316472,One Stop Away,2017.0,"Drama,Family",7.4,21
24515,tt6096542,In the Middle of the River,2018.0,Drama,7.4,76
33017,tt7484164,Hello Dubaikkaran,2017.0,Comedy,7.3,23
4270,tt2552684,Long Live the King,2016.0,Documentary,7.3,68
32994,tt7479144,Kenny,2017.0,"Documentary,Sport",7.3,717
23194,tt5934304,Inside Metal: The L.A. Metal Scene Explodes!,2016.0,Documentary,7.3,19
39099,tt8878922,They Shall Not Grow Old,2018.0,"Biography,Documentary,History",7.3,38
5098,tt3054868,Oracabessa,2019.0,"Crime,Drama,Thriller",7.3,12
33001,tt7479718,Xiang ai xiang qin,2017.0,"Drama,Music",7.3,822
11021,tt4359416,Taxi,2015.0,"Comedy,Drama",7.3,12553
11879,tt4484206,Off the Menu: Asian America,2015.0,Documentary,7.3,11
34104,tt7671392,Gachchi,2017.0,Comedy,7.3,34
11033,tt4360940,How You Look at Me,2019.0,Drama,7.3,6
11038,tt4361472,DristiBhram,2015.0,"Drama,Mystery,Romance",7.3,19
385,tt10133278,Greenfield,2019.0,Drama,7.3,10
38713,tt8773976,Sepultura Endurance,2017.0,Documentary,7.3,109
38709,tt8773020,Rocca verändert die Welt,2019.0,"Adventure,Comedy,Drama",7.3,122
16668,tt5104002,Kapatiran,2015.0,"Documentary,Drama",7.3,12
34147,tt7679884,Nude: Chitraa,2018.0,Drama,7.3,317
362,tt10122528,Miel-Emile,2019.0,\N,7.3,7
38744,tt8780634,Konnyu leckek,2018.0,Documentary,7.3,131
5053,tt3031520,Unknown Brood,2016.0,"Documentary,Music",7.3,86
23299,tt5945286,Raving Iran,2016.0,Documentary,7.3,776
24483,tt6095616,Mr & Mme Adelman,2017.0,"Comedy,Romance",7.3,3329
17087,tt5139936,Naga the Eternal Yogi,2016.0,Documentary,7.3,78
34075,tt7664772,Meathook Massacre 4,2018.0,Horror,7.3,18
33031,tt7487560,Henfil,2017.0,Documentary,7.3,9
11820,tt4474378,My Buddha Is Punk,2015.0,"Documentary,Music",7.3,23
4277,tt2556640,The Manure Film Project: A Crappy Documentary with Absolutely No Budget,2018.0,Comedy,7.3,13
41226,tt9544468,Deliverance: The Making of Kingdom Come,2018.0,Documentary,7.3,7
16670,tt5104286,Naturens Uorden,2015.0,Documentary,7.3,72
5063,tt3037336,Sedmero krkavcu,2015.0,"Adventure,Comedy,Family",7.3,310
23307,tt5946852,Janatha Garage,2016.0,"Action,Drama",7.3,5330
34064,tt7662118,Short Circuit,2019.0,"Comedy,Drama,Sci-Fi",7.3,36
11009,tt4357376,City of Trees,2015.0,"Documentary,News",7.3,23
11824,tt4474924,Pinches Actores,2015.0,Drama,7.3,7
41830,tt9777830,John Leguizamo's Latin History for Morons,2018.0,Comedy,7.3,276
4210,tt2516200,Half the Perfect World,2016.0,"Comedy,Drama,Romance",7.3,19
5099,tt3055020,Meedik,2015.0,Documentary,7.3,6
38938,tt8835590,Love Hunting,2016.0,"Drama,Romance",7.3,6
39514,tt8991264,Hoaxed,2019.0,Documentary,7.3,625
23717,tt6002058,Deep Water: The Real Story,2016.0,"Crime,Documentary",7.3,78
23679,tt5996202,Geumul,2016.0,Drama,7.3,2368
16964,tt5130530,"Cinema, mon amour",2015.0,Documentary,7.3,137
41765,tt9746500,Erde,2019.0,Documentary,7.3,107
33741,tt7604210,Antes Que Ela Vá,2017.0,Romance,7.3,7
24066,tt6047974,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,2017.0,"Action,Adventure,Animation",7.3,374
11314,tt4406298,That Gal... Who Was in That Thing: That Guy 2,2015.0,Documentary,7.3,465
24058,tt6047388,Planetarian: Hoshi no Hito,2016.0,Drama,7.3,104
38956,tt8839502,She's From Another Planet,2016.0,"Comedy,Fantasy,Romance",7.3,6
11538,tt4437830,Kandahar Journals,2017.0,"Documentary,History,War",7.3,26
23726,tt6003752,An Undeniable Voice,2016.0,Documentary,7.3,7
23727,tt6003902,Baskavígin,2016.0,"Documentary,Drama,History",7.3,9
16363,tt5070240,Transfert,2018.0,"Drama,Thriller",7.3,177
16931,tt5128328,Naanum Rowdydhaan,2015.0,"Action,Comedy,Romance",7.3,3177
24034,tt6044414,Bad Black,2016.0,"Action,Comedy",7.3,434
259,tt10080924,Sweater,2019.0,Drama,7.3,412
38865,tt8814348,British Made,2019.0,Drama,7.3,43
33391,tt7543930,Pupille,2018.0,Drama,7.3,1199
264,tt10081202,Evvarikee Cheppoddu,2019.0,Drama,7.3,197
16982,tt5132056,My Millennial Life,2016.0,Documentary,7.3,20
24122,tt6055958,La Memoria de mi Padre,2017.0,"Drama,Family",7.3,24
23651,tt5992200,Víctor Erice: Abbas Kiarostami: Correspondencias,2016.0,Biography,7.3,26
33379,tt7543282,Howard Zinn: a People's History of the U.s,2016.0,Documentary,7.3,13
33368,tt7541708,Posesif,2017.0,"Drama,Romance",7.3,674
138,tt10017566,Bikers Kental 2,2019.0,Comedy,7.3,86
33337,tt7535756,Bölük,2017.0,Drama,7.3,1052
38822,tt8800062,Emma,2018.0,Musical,7.3,7
11240,tt4392438,La passion d'Augustine,2015.0,Drama,7.3,492
16786,tt5115676,My Brothers and Sisters in the North,2016.0,Documentary,7.3,115
16991,tt5132586,Life Class,2016.0,"Comedy,Drama,History",7.3,7
33314,tt7533160,F5 Teraphobia,2018.0,Horror,7.3,21
24186,tt6066078,Zeus,2016.0,Drama,7.3,30
24029,tt6043142,Skin,2018.0,"Biography,Crime,Drama",7.3,13817
16830,tt5119342,Freedom for the Wolf,2017.0,Documentary,7.3,60
34035,tt7656706,Christmas Wander,2017.0,Drama,7.3,28
38944,tt8836382,Rekonstruktion Utøya,2018.0,Documentary,7.3,157
40227,tt9166506,Goosebumps: The Saga of Scares,2016.0,Documentary,7.3,6
11485,tt4430136,Pyaar Ka Punchnama 2,2015.0,"Comedy,Drama,Romance",7.3,13258
16847,tt5120640,Sarbjit,2016.0,"Biography,Drama",7.3,3839
23946,tt6032670,The Unhandymen,2017.0,Comedy,7.3,9
4700,tt2836138,The Throbbit,2015.0,"Adventure,Comedy,Fantasy",7.3,34
4698,tt2834850,Sewing Hope,2015.0,"Biography,Documentary,Drama",7.3,10
16406,tt5074602,Ungeheuer,2016.0,Thriller,7.3,7
16929,tt5128282,Revenge Strategy,2016.0,"Action,Crime,Mystery",7.3,10
23875,tt6022364,Il paese dove gli alberi volano,2015.0,Documentary,7.3,6
38927,tt8831284,Shu Thayu,2018.0,"Comedy,Drama",7.3,313
41187,tt9531080,Stargate: Base Gamma,2017.0,Sci-Fi,7.3,19
23894,tt6025212,Eyeless Jack the Movie,2017.0,"Comedy,Horror",7.3,23
33574,tt7575902,Un Regalo Esencial,2018.0,"Comedy,Drama,Musical",7.3,26
23891,tt6024646,Dreams by the Sea,2017.0,Drama,7.3,46
219,tt10064562,Charismatic Megafauna,2019.0,Documentary,7.3,6
38948,tt8836746,Sangharsh,2018.0,"Action,Comedy,Drama",7.3,27
16385,tt5073020,God Knows Where I Am,2016.0,"Biography,Documentary,Drama",7.3,661
23990,tt6039284,Food Choices,2016.0,Documentary,7.3,2838
23776,tt6011458,Olancho,2017.0,Documentary,7.3,19
39569,tt9006040,The Hopeful Romantic,2018.0,"Comedy,Romance",7.3,29
24006,tt6040788,La Pareja,2016.0,Drama,7.3,9
4567,tt2746728,Hit Team,2015.0,"Action,Comedy",7.3,93
4566,tt2746232,Bronce,2015.0,"Biography,Drama,History",7.3,7
228,tt10068158,Made in Abyss: Tabidachi no Yoake,2019.0,"Adventure,Animation,Fantasy",7.3,59
16831,tt5119392,The Dabija Brothers,2015.0,"Documentary,Drama",7.3,13
24008,tt6041030,Yat nim mou ming,2016.0,Drama,7.3,1238
33471,tt7555726,Dreaming Murakami,2017.0,Documentary,7.3,219
16920,tt5127824,Family Demolition,2015.0,Documentary,7.3,6
11523,tt4434336,Balikbayan #1: Memories of Overdevelopment Redux III,2015.0,Drama,7.3,27
16375,tt5072466,Naked Beauty,2015.0,Documentary,7.3,6
4744,tt2872750,Shaun the Sheep Movie,2015.0,"Adventure,Animation,Comedy",7.3,34919
33306,tt7531860,Ajvar,2019.0,Drama,7.3,422
23589,tt5986050,The Baulkham Hills African Ladies Troupe,2016.0,Documentary,7.3,13
4861,tt2937300,The Bricklayer,2015.0,Drama,7.3,15
33152,tt7510224,RSC Live: Macbeth,2018.0,Drama,7.3,36
33963,tt7640230,When Arabs Danced,2018.0,Documentary,7.3,23
24399,tt6087270,Blocul,2016.0,Documentary,7.3,6
38748,tt8781538,Duboki rezovi,2018.0,Drama,7.3,75
41739,tt9737688,Friend Zone,2019.0,"Comedy,Romance",7.3,1290
11092,tt4370784,Les innocentes,2016.0,"Drama,History",7.3,8556
41159,tt9511256,Preman Pensiun,2019.0,"Comedy,Crime,Drama",7.3,104
11100,tt4372240,78/52,2017.0,Documentary,7.3,2724
33303,tt7531118,Last Male Standing,2019.0,Documentary,7.3,29
11737,tt4464508,Insha'Allah Democracy,2017.0,"Comedy,Documentary,History",7.3,59
11733,tt4463896,Dirty Gold War,2015.0,"Documentary,History,News",7.3,20
4378,tt2624344,Tell the World,2016.0,"Biography,Drama,History",7.3,139
33925,tt7635926,Cellar Door,2018.0,"Drama,Mystery",7.3,28
24371,tt6085152,Pressing On: The Letterpress Film,2017.0,Documentary,7.3,67
11103,tt4372572,Midnight Massacre,2018.0,"Action,Sci-Fi",7.3,16
23375,tt5956078,Break on Through,2017.0,Thriller,7.3,10
24401,tt6087434,Loopers: The Caddie's Long Walk,2019.0,"Documentary,Sport",7.3,75
11069,tt4367326,The Forgiven,2019.0,"Drama,Thriller",7.3,7
4335,tt2596158,The Further Adventures of Anse and Bhule in No-man's Land,2017.0,"Adventure,Drama,Fantasy",7.3,7
33994,tt7647198,Love and Shukla,2017.0,"Comedy,Drama,Romance",7.3,592
42,tt0478970,Ant-Man,2015.0,"Action,Adventure,Comedy",7.3,534506
39589,tt9011132,Diamond Sword,2016.0,"Action,Drama,History",7.3,198
32,tt0437086,Alita: Battle Angel,2019.0,"Action,Adventure,Sci-Fi",7.3,192625
24425,tt6089682,Mermaids,2017.0,Documentary,7.3,20
4331,tt2588164,Scarf,2015.0,Thriller,7.3,9
34006,tt7651032,Pashu,2017.0,Drama,7.3,7
356,tt10121762,Uriyadi 2,2019.0,"Action,Thriller",7.3,564
17072,tt5138684,Daryl Hall and John Oates Live in Dublin,2015.0,Music,7.3,9
5027,tt3018596,Nietzermann,2015.0,"Documentary,Mystery,Thriller",7.3,45
5034,tt3022656,If There Is a Reason to Study,2016.0,"Animation,Biography,Documentary",7.3,7
34021,tt7654946,Røverdatter,2018.0,Documentary,7.3,153
34034,tt7656692,Navios de Terra,2017.0,"Documentary,Drama",7.3,7
33153,tt7510244,RSC Live: Romeo and Juliet,2018.0,Drama,7.3,9
16266,tt5061162,Ucitelka,2016.0,"Comedy,Drama",7.3,2417
16565,tt5091612,Un sac de billes,2017.0,"Drama,War",7.3,4124
38782,tt8787806,El Tio,2019.0,\N,7.3,7
38813,tt8795782,An Unwanted Guest,2018.0,Thriller,7.3,9
11207,tt4385888,20th Century Women,2016.0,"Comedy,Drama",7.3,35681
11203,tt4385026,Providence,2016.0,"Drama,Romance",7.3,54
119,tt10011508,Trixie Mattel: Moving Parts,2019.0,Documentary,7.3,271
104,tt10011232,Leftover Women,2019.0,"Documentary,Drama,Romance",7.3,131
99,tt10009602,Meu Nome é Daniel,2018.0,Documentary,7.3,11
39534,tt8996466,Landlocked,2018.0,"Adult,Drama,Romance",7.3,7
33254,tt7525514,Bad Reputation,2018.0,"Biography,Documentary,Music",7.3,732
4441,tt2657538,Collusions,2018.0,"Crime,Drama,Thriller",7.3,10
16297,tt5066556,Daeho,2015.0,"Action,Adventure,Drama",7.3,4014
23518,tt5975242,La Chana,2016.0,Documentary,7.3,137
23507,tt5974388,Bar Bahar,2016.0,Drama,7.3,2226
39015,tt8852284,Life Jothe Ondu Selfie,2018.0,Romance,7.3,18
16722,tt5108928,Born to Lose,2015.0,"Biography,Documentary,Music",7.3,36
4423,tt2645934,Run Bhoomi Champs Don't Cry,2015.0,Family,7.3,6
23449,tt5967812,Do Not Disturb the Dead,2016.0,Horror,7.3,6
33202,tt7519174,Kinder des Kalifats,2017.0,"Documentary,War",7.3,1842
11691,tt4459154,Chapekar Brothers,2016.0,History,7.3,12
33894,tt7628146,American Circumcision,2017.0,Documentary,7.3,488
16547,tt5089932,Somewhere Only We Know,2018.0,Drama,7.3,54
23476,tt5970646,Secret of Slenderman 3,2016.0,"Horror,Mystery,Thriller",7.3,40
4934,tt2967856,Another Day of Life,2018.0,"Animation,Biography",7.3,1248
11131,tt4375578,#Ewankosau saranghaeyo,2015.0,Drama,7.3,6
4401,tt2634336,Boot the Pigeon,2016.0,Comedy,7.3,96
11710,tt4460792,Calm with Horses,2019.0,Drama,7.3,82
40268,tt9174828,The Kleptocrats,2018.0,"Crime,Documentary,History",7.3,183
16712,tt5108444,Parchim International,2015.0,Documentary,7.3,88
17035,tt5136148,Girls Don't Fly,2016.0,Documentary,7.3,28
23451,tt5968008,Terjebak Nostalgia,2016.0,"Drama,Romance",7.3,42
39165,tt8894180,Aruna & Lidahnya,2018.0,Drama,7.3,393
37086,tt8343642,Janelle Monáe: Dirty Computer,2018.0,Music,7.3,650
915,tt10376042,"Lemming, the little giant of the North",2017.0,Adventure,7.3,6
23193,tt5934300,Yego doch,2016.0,Biography,7.3,13
20747,tt5631456,Como Nossos Pais,2017.0,Drama,7.3,1510
20661,tt5615904,Soonjung,2016.0,"Drama,Romance",7.3,862
13716,tt4718234,Le complexe de la salamandre,2015.0,Documentary,7.3,6
1275,tt10525120,"Sciences nazies - La race, le sol et le sang",2019.0,Documentary,7.3,9
20671,tt5617554,Class Divide,2015.0,Documentary,7.3,421
1272,tt10524262,Missing 411: The Hunted,2019.0,Documentary,7.3,378
15231,tt4930000,Shareek,2015.0,"Drama,Family",7.3,413
20703,tt5624042,Kapali Gise: Turkiye'de Tekellesen Film Dagitimi,2016.0,Documentary,7.3,196
20707,tt5625068,El Sueño del Mara'akame,2016.0,Drama,7.3,101
1248,tt10515866,Lusala,2019.0,Drama,7.3,27
18460,tt5307018,Spymasters: CIA in the Crosshairs,2015.0,"Documentary,Drama,War",7.3,309
18453,tt5306088,Am Borsigplatz geboren - Franz Jacobi und die Wiege des BVB,2015.0,Documentary,7.3,62
13670,tt4713884,Guru Bangsa Tjokroaminoto,2015.0,"Biography,Drama,History",7.3,80
36281,tt8137124,Masters of Resonance,2018.0,"Documentary,Music,Musical",7.3,15
36262,tt8132166,El cuadro,2019.0,Documentary,7.3,18
36320,tt8148018,The Accountant of Auschwitz,2018.0,Documentary,7.3,1408
18431,tt5303938,Mother,2016.0,Drama,7.3,47
41992,tt9837530,Monkey King Reloaded,2017.0,Adventure,7.3,6
1216,tt10505054,The Eighth Day of the Week,2017.0,"Drama,Fantasy",7.3,6
13623,tt4704904,The Fabulous Allan Carr,2017.0,"Biography,Documentary",7.3,62
20830,tt5640774,Geethaiyin Raadhai,2016.0,Comedy,7.3,263
2738,tt11508244,Faith,2019.0,Documentary,7.3,9
15286,tt4935836,Dwitiyo Ripu,2015.0,Drama,7.3,25
1212,tt10504904,Blind,2019.0,"Drama,Horror,Thriller",7.3,45
41987,tt9833362,Holly Near: Singing For Our Lives,2018.0,Documentary,7.3,12
2776,tt11666894,1944: Bomben auf Auschwitz?,2019.0,"Documentary,History",7.3,7
36185,tt8111030,Stomach,2019.0,Horror,7.3,10
15300,tt4936450,Bacalaureat,2016.0,"Crime,Drama",7.3,11149
15307,tt4937156,Un tango más,2015.0,"Documentary,Musical",7.3,565
10939,tt4341390,Alaska Is a Drag,2017.0,Drama,7.3,75
37626,tt8474974,The Gift,2018.0,Drama,7.3,52
15308,tt4937178,P.S. Jerusalem,2015.0,Documentary,7.3,53
15149,tt4918254,The Fog of Srebrenica,2015.0,Documentary,7.3,27
15109,tt4913118,Isolated,2015.0,Documentary,7.3,24
13879,tt4746370,Death of a Gentleman,2015.0,"Documentary,Sport",7.3,411
36447,tt8180546,The Last Heroes,2019.0,"Comedy,Fantasy,Horror",7.3,578
37524,tt8444572,Rupinder Gandhi 2: The Robin Hood,2017.0,"Action,Crime,Drama",7.3,30
15121,tt4915282,No Place Like on the Road,2017.0,"Animation,Drama",7.3,20
20470,tt5595422,Dem vi var,2016.0,Documentary,7.3,49
20483,tt5597198,Punjab Nahi Jaungi,2017.0,"Comedy,Romance",7.3,2086
20495,tt5598100,Patients,2016.0,"Comedy,Drama",7.3,1611
20502,tt5598216,Team Foxcatcher,2016.0,"Biography,Crime,Documentary",7.3,4382
37556,tt8453986,El Cuento de las Comadrejas,2019.0,"Comedy,Drama",7.3,1508
40479,tt9247876,Anathema,2019.0,Crime,7.3,24
36397,tt8170252,The Creator,2018.0,Drama,7.3,104
36392,tt8169552,Turma da Mônica: Laços,2019.0,"Adventure,Comedy,Family",7.3,1189
18579,tt5322170,Sueño Antártico,2016.0,Documentary,7.3,16
20619,tt5611964,Aunque tú no lo sepas. La poesía de Luis García Montero,2016.0,Documentary,7.3,9
40620,tt9298074,Kino Wien Film,2018.0,Documentary,7.3,10
37558,tt8455816,L'île au trésor,2018.0,Documentary,7.3,99
36376,tt8163814,United We Fan,2018.0,Documentary,7.3,62
40621,tt9298196,Roll'em,2019.0,Drama,7.3,43
2570,tt11300198,Punks,2019.0,Documentary,7.3,23
2571,tt11300380,Let's Talk,2019.0,Documentary,7.3,36
36352,tt8158512,Ahare Mon,2018.0,"Drama,Romance",7.3,155
2578,tt11307560,King of the Cruise,2019.0,Documentary,7.3,75
13766,tt4727110,Play It Forward,2015.0,Documentary,7.3,37
40624,tt9298612,Young Picasso,2019.0,Documentary,7.3,47
20603,tt5611112,El Paletero,2016.0,"Action,Adventure,Western",7.3,56
13755,tt4725816,El espejo del arte,2015.0,Documentary,7.3,6
1299,tt10538348,Viking Warrior Women,2019.0,"Documentary,History",7.3,17
36175,tt8109932,The Night We Fell,2018.0,Documentary,7.3,15
40450,tt9237698,Casa del teatro,2018.0,Documentary,7.3,9
37488,tt8436228,Alone in the Game,2018.0,"Documentary,Sport",7.3,27
21249,tt5690244,Machines,2016.0,Documentary,7.3,463
35991,tt8072344,The Wayang Kids,2018.0,"Comedy,Family",7.3,7
39363,tt8948614,Reversing Roe,2018.0,Documentary,7.3,798
21185,tt5680590,Dzhoker,2016.0,"Comedy,Family,Romance",7.3,7
21203,tt5684868,Sustainable,2016.0,"Documentary,History,News",7.3,513
35954,tt8064708,Malvineitor,2017.0,"Action,Comedy,Sci-Fi",7.3,19
40421,tt9225052,Locos Al Poder,2019.0,Comedy,7.3,46
35944,tt8061218,Indian Never Again Nirbhaya,2018.0,Drama,7.3,18
13350,tt4677300,Very Semi-Serious,2015.0,Documentary,7.3,227
18222,tt5277298,Mexico's Bravest Man,2016.0,Documentary,7.3,26
2973,tt1564945,The Scarapist,2015.0,"Crime,Drama,Horror",7.3,97
1116,tt10465972,45 25: #KusursuzCinayet,2019.0,"Action,Crime",7.3,26
21229,tt5687998,The Legacy of Menla,2016.0,Documentary,7.3,10
21247,tt5690142,Mom,2017.0,"Crime,Drama,Thriller",7.3,7621
35917,tt8056932,Bitcoin Big Bang: l'improbable épopée de Mark Karpeles,2018.0,Documentary,7.3,51
1140,tt10475672,The Return of the Cup - The Film,2019.0,"Documentary,Sport",7.3,16
3015,tt1638355,The Man from U.N.C.L.E.,2015.0,"Action,Adventure,Comedy",7.3,251963
35867,tt8043858,Península Mitre,2017.0,Documentary,7.3,12
35862,tt8043306,Teefa in Trouble,2018.0,"Action,Comedy,Crime",7.3,2995
37829,tt8526872,Dolemite Is My Name,2019.0,"Biography,Comedy,Drama",7.3,39667
39370,tt8951086,Beol-sae,2018.0,Drama,7.3,465
13269,tt4667682,Neon,2015.0,Documentary,7.3,33
1101,tt10453318,Punk je hned!,2019.0,Drama,7.3,20
21360,tt5704716,The Missing God,2016.0,Drama,7.3,28
3046,tt1667354,The Painted Bird,2019.0,"Drama,War",7.3,796
35832,tt8038150,Cracking Nuts,2018.0,Drama,7.3,130
35814,tt8033592,Hou lai de wo men,2018.0,"Drama,Romance",7.3,2073
13225,tt4662146,Two Blue Lines,2015.0,"Documentary,History,War",7.3,36
15457,tt4952502,Lampedusa im Winter,2015.0,Documentary,7.3,81
1126,tt10468872,100%: Julian Edelman,2019.0,Documentary,7.3,147
18254,tt5278930,Sky Ladder: The Art of Cai Guo-Qiang,2016.0,Documentary,7.3,978
2805,tt1213641,First Man,2018.0,"Biography,Drama,History",7.3,146668
21012,tt5659164,Road to High & Low,2016.0,Drama,7.3,24
37742,tt8506840,Îmi este indiferent daca în istorie vom intra ca barbari,2018.0,"Comedy,Drama",7.3,913
20954,tt5652606,Shabondama,2017.0,Drama,7.3,87
2811,tt1226837,Beautiful Boy,2018.0,"Biography,Drama",7.3,41388
18340,tt5291226,Bin lang xi shi,2015.0,Drama,7.3,14
2820,tt1237836,Archangel Alpha,2016.0,"Action,Romance,Sci-Fi",7.3,6
13530,tt4696472,Lee's 88 Keys,2015.0,Music,7.3,11
20975,tt5655428,"Cervantes, la búsqueda",2016.0,History,7.3,10
37747,tt8507344,Unsettling,2018.0,Documentary,7.3,38
13520,tt4695462,Jang-su Sahng-hoe,2015.0,"Drama,Romance",7.3,361
15336,tt4939156,The Valley,2017.0,"Drama,Mystery",7.3,51
20988,tt5657112,Eero Saarinen: The Architect Who Saw the Future,2017.0,"Biography,Documentary",7.3,45
37753,tt8509342,27 Guns,2018.0,"Action,Adventure,Biography",7.3,12
18311,tt5287168,Sameblod,2016.0,"Drama,History",7.3,5485
37769,tt8512642,Insya Allah Sah 2,2018.0,"Action,Comedy",7.3,38
