,id,genre_ids,original_title,title,release_date,popularity,vote_average,vote_count,budget,revenue,imdb_id
4956,373472,['Documentary'],Holy Hell,Holy Hell,2016-01-25,7.398,71.0,70,$0.00,"$16,905.00",tt5278464
4957,304372,"['Drama', 'Thriller']",The Perfect Guy,The Perfect Guy,2015-09-11,9.382,58.0,224,"$12,000,000.00","$60,273,173.00",tt3862750
4958,47931,"['Action', 'Crime', 'Drama']",Tropa de Elite 2,Elite Squad: The Enemy Within,2010-10-08,8.187,78.0,931,$0.00,"$63,027,681.00",tt1555149
4959,17466,['Action'],Death Warrant,Death Warrant,1990-09-14,10.804,57.0,234,"$4,000,000.00","$16,853,487.00",tt0099385
4960,57586,"['Adventure', 'Documentary']",African Cats,African Cats,2011-04-22,7.6,71.0,128,$0.00,"$15,240,456.00",tt1223236
4961,370105,"['Romance', 'TV Movie', 'Comedy']",Seitensprung mit Freunden,Escapades with Friends,2016-02-27,8.042,54.0,5,$0.00,$0.00,tt4871286
4962,308032,['Thriller'],The Stanford Prison Experiment,The Stanford Prison Experiment,2015-07-17,8.317,69.0,605,$0.00,"$643,557.00",tt0420293
4963,179144,['Drama'],La grande bellezza,The Great Beauty,2013-05-21,11.953,75.0,1759,"$12,400,000.00","$24,164,400.00",tt2358891
4964,8388,"['Adventure', 'Comedy', 'Western']",¡Three Amigos!,¡Three Amigos!,1986-12-12,9.197,63.0,505,"$25,000,000.00",$0.00,tt0092086
4965,408567,['Thriller'],Deadly Pickup,Deadly Pickup,2016-07-26,7.274,63.0,7,$0.00,$0.00,tt5752356
4966,286521,['Drama'],5 Flights Up,5 Flights Up,2014-09-05,7.716,60.0,179,"$6,000,000.00","$1,020,921.00",tt2933544
4967,332721,['Comedy'],Dad's Army,Dad's Army,2016-02-05,6.444,46.0,116,$0.00,$0.00,tt4104054
4968,55292,"['Action', 'Drama']",新少林寺,Shaolin,2011-01-20,9.128,66.0,180,"$29,000,000.00","$33,662,874.00",tt1533749
4969,310133,['Thriller'],Cop Car,Cop Car,2015-08-07,7.504,58.0,504,$0.00,"$134,552.00",tt3813310
4970,157375,"['Drama', 'Comedy', 'Romance']",The Lifeguard,The Lifeguard,2013-08-30,9.563,54.0,193,$0.00,$0.00,tt2265534
4971,249688,['Drama'],The End of the Tour,The End of the Tour,2015-07-31,7.653,71.0,349,$0.00,"$3,002,884.00",tt3416744
4972,316000,['Drama'],Miles Ahead,Miles Ahead,2016-01-22,6.281,66.0,133,$0.00,"$3,460,466.00",tt0790770
4973,284674,"['Science Fiction', 'Thriller']",Air,Air,2015-08-14,10.795,49.0,314,$0.00,$0.00,tt2091478
4974,291270,"['Animation', 'Comedy', 'Drama', 'Romance']",Anomalisa,Anomalisa,2015-12-30,9.135,71.0,1052,"$8,000,000.00","$5,659,286.00",tt2401878
4975,47533,"['Adventure', 'Comedy', 'Fantasy', 'Mystery']",Scooby-Doo! Curse of the Lake Monster,Scooby-Doo! Curse of the Lake Monster,2010-10-15,7.496,56.0,208,$0.00,$0.00,tt1618435
4976,11597,"['Fantasy', 'Comedy', 'Science Fiction']",Toys,Toys,1992-12-18,8.791,52.0,316,$0.00,"$23,278,931.00",tt0105629
4977,245703,"['Adventure', 'Drama', 'Science Fiction']",Midnight Special,Midnight Special,2016-02-18,9.378,63.0,1233,"$18,000,000.00","$6,212,282.00",tt2649554
4978,359983,"['Animation', 'Family', 'TV Movie']",The Lion Guard: Return of the Roar,The Lion Guard: Return of the Roar,2015-11-22,7.328,61.0,104,$250.00,$27.00,tt4938602
4979,271674,"['Drama', 'Romance', 'War']",Suite Française,Suite Française,2014-11-05,13.405,74.0,758,"$15,000,000.00","$9,104,716.00",tt0900387
4980,396330,"['Action', 'Adventure', 'Animation', 'Family']",LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,2016-06-21,7.395,73.0,45,$0.00,$0.00,tt5612702
4981,276908,"['Comedy', 'Drama', 'Science Fiction', 'Romance']",Comet,Comet,2014-12-05,9.512,67.0,284,$0.00,$0.00,tt2965412
4982,346401,"['Music', 'Documentary']",Daft Punk Unchained,Daft Punk Unchained,2015-06-24,8.624,72.0,84,$0.00,$0.00,tt3833822
4983,417047,"['Animation', 'Family']",Barbie & Her Sisters in a Puppy Chase,Barbie & Her Sisters in a Puppy Chase,2016-10-04,6.783,65.0,45,$0.00,$0.00,tt5888384
4984,704,"['Comedy', 'Music']",A Hard Day's Night,A Hard Day's Night,1964-07-06,8.909,74.0,322,"$560,000.00","$12,299,668.00",tt0058182
4985,239573,['Comedy'],Unfinished Business,Unfinished Business,2015-03-05,10.416,52.0,534,"$35,000,000.00","$14,431,253.00",tt2358925
4986,399894,"['Action', 'Horror', 'Science Fiction']",Daylight's End,Daylight's End,2016-04-16,7.205,52.0,70,"$2,000,000.00",$0.00,tt3007132
4987,13416,['Drama'],Friday Night Lights,Friday Night Lights,2004-10-08,8.907,70.0,293,"$30,000,000.00","$61,255,921.00",tt0390022
4988,308453,"['Drama', 'Comedy']",The Bronze,The Bronze,2016-01-22,7.74,59.0,204,"$3,500,000.00","$615,816.00",tt3859304
4989,342672,"['Comedy', 'Drama']",4th Man Out,4th Man Out,2015-05-26,7.013,70.0,229,$0.00,$0.00,tt3978720
4990,170687,"['Animation', 'Comedy', 'Fantasy', 'Family']",The Boxtrolls,The Boxtrolls,2014-09-10,12.161,66.0,1130,"$60,000,000.00","$108,255,770.00",tt0787474
4991,177221,"['Drama', 'Horror']",The Battery,The Battery,2012-10-13,6.758,63.0,141,"$6,000.00",$0.00,tt2272350
4992,223485,"['Action', 'Drama', 'Thriller', 'Western', 'Romance']",Slow West,Slow West,2015-04-16,8.087,66.0,592,$0.00,"$229,094.00",tt3205376
4993,317952,"['Drama', 'Documentary']",Cartel Land,Cartel Land,2015-07-03,10.85,73.0,241,$0.00,$0.00,tt4126304
4994,9638,"['Horror', 'Science Fiction']",Phantasm,Phantasm,1979-05-03,7.337,66.0,321,"$300,000.00","$11,988,469.00",tt0079714
4995,323272,"['Drama', 'Romance']",War Room,War Room,2015-08-28,9.826,76.0,201,"$3,000,000.00","$67,790,117.00",tt3832914
4996,250225,"['Drama', 'Mystery', 'Romance']",The Duke of Burgundy,The Duke of Burgundy,2014-10-18,8.659,64.0,153,"$1,000,000.00",$0.00,tt2570858
4997,329010,"['Horror', 'Thriller']",Emelie,Emelie,2016-03-04,6.739,52.0,497,$0.00,$0.00,tt4503598
4998,10707,"['Comedy', 'Drama']",The Squid and the Whale,The Squid and the Whale,2005-10-05,7.579,70.0,449,"$1,500,000.00","$11,098,131.00",tt0367089
4999,334527,"['Thriller', 'Crime', 'Drama']",Criminal Activities,Criminal Activities,2015-11-20,7.412,59.0,179,"$7,000,000.00",$0.00,tt3687310
5000,390520,['Documentary'],Team Foxcatcher,Team Foxcatcher,2016-04-18,7.131,73.0,69,$0.00,$0.00,tt5598216
5001,252680,['Comedy'],Moms' Night Out,Moms' Night Out,2014-03-25,7.584,57.0,195,"$5,000,000.00","$10,429,707.00",tt3014666
5002,7979,['Drama'],The Kite Runner,The Kite Runner,2007-10-04,10.391,73.0,760,"$20,000,000.00","$73,276,047.00",tt0419887
5003,378200,"['Comedy', 'Romance']",The Perfect Match,The Perfect Match,2016-03-11,7.426,55.0,100,$0.00,$0.00,tt4871980
5004,400608,"['Music', 'Comedy']",Bo Burnham: Make Happy,Bo Burnham: Make Happy,2016-06-03,8.389,84.0,147,$0.00,$0.00,tt5192124
5005,193687,['Science Fiction'],Z for Zachariah,Z for Zachariah,2015-08-13,9.144,56.0,521,$0.00,"$121,461.00",tt1598642
5006,211954,"['Comedy', 'Drama']",No se Aceptan Devoluciones,Instructions Not Included,2013-07-20,7.482,75.0,388,"$5,500,000.00","$99,067,206.00",tt2378281
5007,232572,"['Adventure', 'Comedy', 'Drama']",A Walk in the Woods,A Walk in the Woods,2015-09-02,10.774,60.0,438,"$8,000,000.00","$35,991,087.00",tt1178665
5008,328589,"['Comedy', 'Drama']",The Lady in the Van,The Lady in the Van,2015-11-13,10.236,64.0,444,"$6,000,000.00","$41,387,687.00",tt3722070
5009,10549,['Drama'],Hamlet,Hamlet,1996-12-25,8.451,75.0,254,$0.00,$0.00,tt0116477
5010,347096,"['Action', 'Adventure', 'Fantasy']",Mythica: The Darkspore,Mythica: The Darkspore,2015-06-24,7.106,59.0,74,$0.00,$0.00,tt3478232
5011,342474,"['Comedy', 'Drama']",Jenny's Wedding,Jenny's Wedding,2015-07-31,8.685,57.0,289,$0.00,$0.00,tt3289712
5012,360029,['Documentary'],Into the Inferno,Into the Inferno,2016-09-07,7.194,70.0,86,$0.00,$0.00,tt4846318
5013,57119,['Comedy'],Jumping the Broom,Jumping the Broom,2011-05-06,6.791,60.0,130,"$6,600,000.00","$37,710,610.00",tt1640484
5014,157843,"['Drama', 'Adventure', 'History']",Queen of the Desert,Queen of the Desert,2015-09-03,6.711,60.0,147,"$15,000,000.00",$0.00,tt1837636
5015,315846,"['Comedy', 'Drama']",海街diary,Our Little Sister,2015-06-13,5.771,76.0,204,$0.00,"$346,485.00",tt3756788
5016,310137,"['Thriller', 'Horror']",Bound to Vengeance,Bound to Vengeance,2015-06-26,7.346,58.0,177,$0.00,$0.00,tt1230213
5017,347689,"['Adventure', 'Comedy', 'Family']",Pee-wee's Big Holiday,Pee-wee's Big Holiday,2016-03-18,7.086,62.0,132,$0.00,$0.00,tt0837156
5018,333674,"['Drama', 'Horror', 'Thriller']",Intruders,Intruders,2016-01-15,9.036,58.0,272,$0.00,$0.00,tt4009278
5019,368993,['Comedy'],Mascots,Mascots,2016-10-11,6.626,56.0,104,"$20,000,000.00",$0.00,tt4936176
5020,295830,"['Action', 'Drama', 'Fantasy', 'Horror', 'Science Fiction']",進撃の巨人 ATTACK ON TITAN,Attack on Titan,2015-08-12,12.623,52.0,271,$0.00,$0.00,tt2072230
5021,152792,"['Crime', 'Drama', 'Thriller']",Devil's Knot,Devil's Knot,2013-05-09,10.655,60.0,388,"$15,000,000.00",$0.00,tt0804463
5022,27588,"['Drama', 'Horror', 'Romance']",Forget Me Not,Forget Me Not,2009-10-22,5.976,52.0,115,"$1,300,000.00",$0.00,tt1147684
5023,320007,"['Crime', 'Drama', 'Thriller']",Victoria,Victoria,2015-06-11,12.37,78.0,678,$0.00,"$3,191,998.00",tt4226388
5024,13320,"['Comedy', 'Music', 'Romance']",Funny Face,Funny Face,1957-02-13,7.86,71.0,361,$0.00,$0.00,tt0050419
5025,339530,"['Science Fiction', 'Action', 'Horror']",Tremors 5: Bloodlines,Tremors 5: Bloodlines,2015-10-06,8.708,49.0,189,$0.00,$0.00,tt4180514
5026,320588,"['Comedy', 'Drama', 'Romance']","Hello, My Name Is Doris","Hello, My Name Is Doris",2015-11-27,11.383,63.0,287,"$1,000,000.00","$14,444,999.00",tt3766394
5027,331190,"['Crime', 'Drama', 'Thriller']",Captive,Captive,2015-09-17,7.346,56.0,139,"$2,000,000.00","$2,801,508.00",tt3268668
5028,324807,"['Crime', 'Drama', 'Mystery', 'Thriller']",A Bigger Splash,A Bigger Splash,2015-11-26,8.862,62.0,434,$0.00,"$7,545,758.00",tt2056771
5029,288171,['Comedy'],Blue Mountain State: The Rise of Thadland,Blue Mountain State: The Rise of Thadland,2016-02-02,9.559,57.0,176,$0.00,$0.00,tt3748440
5030,33997,['Drama'],Desert Flower,Desert Flower,2009-09-24,10.65,74.0,205,$0.00,"$14,631,377.00",tt1054580
5031,157825,"['Thriller', 'Drama']",White Bird in a Blizzard,White Bird in a Blizzard,2014-08-14,9.858,62.0,536,$0.00,"$33,821.00",tt2238050
5032,393729,['Drama'],Divines,Divines,2016-08-31,8.811,80.0,398,"$2,791,874.00",$0.00,tt4730986
5033,270302,"['Drama', 'Thriller']",The Riot Club,The Riot Club,2014-09-19,6.331,60.0,761,$0.00,"$2,146,041.00",tt2717860
5034,205220,['Drama'],Philomena,Philomena,2013-11-01,8.103,74.0,1055,"$12,000,000.00","$100,129,872.00",tt2431286
5035,127533,"['Action', 'Drama', 'History']",るろうに剣心,Rurouni Kenshin: Origins,2012-08-25,11.851,75.0,274,$0.00,"$61,700,000.00",tt1979319
5036,221902,['Drama'],"Deux jours, une nuit","Two Days, One Night",2014-05-21,7.329,69.0,563,"$7,000,000.00","$6,860,853.00",tt2737050
5037,407559,"['Horror', 'Thriller']",I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,2016-09-10,8.661,41.0,334,$0.00,$0.00,tt5059406
5038,13937,"['Crime', 'Drama', 'Horror', 'Thriller']",Raising Cain,Raising Cain,1992-08-07,8.896,59.0,138,"$12,000,000.00","$37,170,057.00",tt0105217
5039,348892,"['Action', 'Comedy', 'Drama']",बजरंगी भाईजान,Bajrangi Bhaijaan,2015-07-17,6.852,79.0,258,"$13,000,000.00","$150,000,000.00",tt3863552
5040,4728,['Comedy'],Le Gendarme à New-York,The Gendarme in New York,1965-10-28,9.071,64.0,247,$0.00,$0.00,tt0060450
5041,308639,"['Crime', 'Drama', 'Comedy']",Dope,Dope,2015-06-19,8.81,72.0,1021,"$700,000.00","$17,986,781.00",tt3850214
5042,259954,"['Comedy', 'Romance']",5 to 7,5 to 7,2014-04-19,8.19,72.0,207,$0.00,$0.00,tt2486678
5043,17845,"['Drama', 'Mystery', 'Thriller', 'Romance']",Loft,Loft,2008-10-21,8.36,69.0,199,"$4,185,000.00",$0.00,tt0926762
5044,312831,"['Fantasy', 'Horror']",The Hallow,The Hallow,2015-11-06,10.34,53.0,341,$0.00,$0.00,tt2474976
5045,270007,"['Action', 'Drama', 'Thriller']",Take Down,Take Down,2016-05-05,6.388,57.0,90,$0.00,$0.00,tt2782844
5046,174751,"['Action', 'Drama', 'Western']",Jane Got a Gun,Jane Got a Gun,2015-12-31,11.285,55.0,482,"$25,000,000.00","$1,397,284.00",tt2140037
5047,212716,"['Comedy', 'Drama', 'Romance']",What If,What If,2013-09-07,8.53,66.0,1275,"$11,000,000.00","$7,847,000.00",tt1486834
5048,415749,"['Animation', 'Family']",Barbie: Star Light Adventure,Barbie: Star Light Adventure,2016-08-12,7.565,67.0,52,$0.00,$0.00,tt5502946
5049,321769,['Documentary'],Deep Web,Deep Web,2015-03-15,8.659,69.0,167,$0.00,$0.00,tt3312868
5050,338928,['Documentary'],He Named Me Malala,He Named Me Malala,2015-09-12,9.092,66.0,107,$0.00,"$2,642,899.00",tt3065132
5051,298582,"['Drama', 'History', 'Family']",Full Out,Full Out,2015-09-11,6.48,74.0,201,"$1,500,000.00",$0.00,tt3977462
5052,339116,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']",Maximum Ride,Maximum Ride,2016-09-30,7.983,48.0,173,$0.00,"$4,218.00",tt0825283
5053,111083,"['Mystery', 'Thriller']",El cuerpo,The Body,2012-10-04,9.329,77.0,624,$0.00,$0.00,tt1937149
5054,400605,"['Action', 'Horror']",Dead Rising: Endgame,Dead Rising: Endgame,2016-06-20,7.338,49.0,98,$0.00,$0.00,tt5481404
5055,413279,"['Comedy', 'Documentary', 'Fantasy', 'Science Fiction']",Team Thor,Team Thor,2016-08-28,5.733,76.0,318,$0.00,$0.00,tt6016776
5056,248504,"['Horror', 'Science Fiction', 'Thriller']",Sharknado 2: The Second One,Sharknado 2: The Second One,2014-07-30,11.618,44.0,389,$0.00,$0.00,tt3062074
5057,253235,"['Comedy', 'Drama', 'Romance']",And So It Goes,And So It Goes,2014-07-20,9.363,60.0,292,"$18,000,000.00","$25,312,387.00",tt2465146
5058,271714,"['Drama', 'Music']",Love & Mercy,Love & Mercy,2015-05-29,10.323,72.0,400,$0.00,"$28,641,776.00",tt0903657
5059,14924,"['Drama', 'Music', 'Romance']",Sid & Nancy,Sid & Nancy,1986-10-24,9.23,69.0,252,"$4,000,000.00","$2,826,523.00",tt0091954
5060,157834,"['Drama', 'Fantasy', 'Science Fiction']",The Zero Theorem,The Zero Theorem,2013-09-20,9.064,61.0,717,"$8,500,000.00","$770,706.00",tt2333804
5061,326423,['Comedy'],Barbershop: The Next Cut,Barbershop: The Next Cut,2016-04-15,9.274,60.0,265,"$20,000,000.00","$55,030,051.00",tt3628584
5062,360606,"['Comedy', 'TV Movie']",Adventures in Babysitting,Adventures in Babysitting,2016-06-24,7.543,72.0,175,"$9,000,000.00",$0.00,tt4456850
5063,320006,"['Comedy', 'Documentary', 'Drama']",تاکسی,Taxi,2015-04-15,7.406,70.0,209,$0.00,$0.00,tt4359416
5064,291272,['Horror'],We Are Still Here,We Are Still Here,2015-06-05,11.018,55.0,295,$0.00,$0.00,tt3520418
5065,307931,['Documentary'],The Wolfpack,The Wolfpack,2015-06-12,8.689,69.0,200,$0.00,"$1,301,696.00",tt2415458
5066,329697,['Documentary'],Raiders!: The Story of the Greatest Fan Film Ever Made,Raiders!: The Story of the Greatest Fan Film Ever Made,2015-03-14,6.206,72.0,32,$0.00,$0.00,tt3551954
5067,400547,"['Comedy', 'Drama']",Hurricane Bianca,Hurricane Bianca,2016-06-03,8.068,62.0,215,$0.00,$0.00,tt4007248
5068,358895,"['Drama', 'Romance']",Being Charlie,Being Charlie,2015-09-14,6.578,65.0,112,$0.00,"$30,400.00",tt4630444
5069,383929,['Drama'],Pisara,Pisara,2016-02-20,5.992,0.0,0,$0.00,$0.00,
5070,15867,['Drama'],Interiors,Interiors,1978-08-02,9.928,69.0,182,"$10,000,000.00","$10,400,000.00",tt0077742
5071,72744,"['Documentary', 'Music']",Pearl Jam Twenty,Pearl Jam Twenty,2011-09-20,6.915,81.0,56,$0.00,$0.00,tt1417592
5072,380124,"['Comedy', 'Horror', 'Drama']",Boo! A Madea Halloween,Boo! A Madea Halloween,2016-10-21,7.881,54.0,298,"$20,000,000.00","$74,827,344.00",tt5325452
5073,394723,"['Drama', 'Romance']",El Hilo Rojo,The Red Thread,2016-05-19,6.742,64.0,105,$0.00,$0.00,tt5271772
5074,318579,"['Comedy', 'Romance']",இது நம்ம ஆளு,Idhu Namma Aalu,2016-05-27,8.655,48.0,4,$0.00,$0.00,tt4983736
5075,295315,"['Comedy', 'Romance']",Sex Ed,Sex Ed,2014-11-07,6.439,53.0,91,$0.00,$0.00,tt2751310
5076,413337,['Drama'],Girl in the Box,Girl in the Box,2016-09-10,3.942,64.0,31,$20.00,$0.00,tt5957584
5077,980,"['Drama', 'Western']",The Ox-Bow Incident,The Ox-Bow Incident,1943-03-11,11.253,80.0,154,$0.00,$0.00,tt0036244
5078,353686,"['Horror', 'Thriller']",Visions,Visions,2015-08-28,11.7,52.0,252,$0.00,$0.00,tt2954474
5079,17295,"['Drama', 'History', 'War']",La battaglia di Algeri,The Battle of Algiers,1966-09-08,8.532,80.0,340,"$800,000.00","$921,548.00",tt0058946
5080,146381,"['Adventure', 'Animation']",Justin and the Knights of Valour,Justin and the Knights of Valour,2013-08-09,8.983,56.0,169,"$22,000,000.00",$0.00,tt1639826
5081,301729,"['Fantasy', 'Science Fiction', 'Thriller']",Terminus,Terminus,2015-01-30,6.898,48.0,103,$0.00,$0.00,tt3399896
5082,15919,"['Drama', 'Romance']",Marty,Marty,1955-04-11,7.39,76.0,157,"$343,000.00","$3,000,000.00",tt0048356
5083,10570,['Comedy'],Flodder,Flodder,1986-12-18,4.828,64.0,66,$0.00,$0.00,tt0091060
5084,382512,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,2016-02-19,5.538,58.0,54,$0.00,$0.00,tt5251438
5085,303903,['Animation'],ポケモン・ザ・ムービーXY 破壊の繭とディアンシー,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014-07-19,6.186,59.0,70,"$24,720,400.00",$0.00,tt3918368
5086,287284,"['Romance', 'Drama']",Swung,Swung,2015-06-19,5.062,46.0,12,$0.00,$0.00,tt2243260
5087,8457,['Comedy'],Drillbit Taylor,Drillbit Taylor,2008-03-20,9.27,56.0,574,"$40,000,000.00",$0.00,tt0817538
5088,400411,['Horror'],Satanic,Satanic,2016-07-01,8.051,41.0,288,$0.00,$252.00,tt4796122
5089,1939,"['Drama', 'Mystery']",Laura,Laura,1944-10-11,9.665,77.0,374,"$1,020,000.00","$2,000,000.00",tt0037008
5090,427719,['Documentary'],X-Rated 2: The Greatest Adult Stars of All-Time,X-Rated 2: The Greatest Adult Stars of All-Time,2016-10-28,7.494,49.0,22,$0.00,$0.00,tt6189052
5091,316042,"['War', 'Drama']",Hyena Road,Hyena Road,2015-10-09,6.329,64.0,94,$0.00,$0.00,tt4034452
5092,309503,"['Drama', 'Thriller']",Zipper,Zipper,2015-08-28,7.007,57.0,93,$0.00,$0.00,tt3346224
5093,388885,['Documentary'],Secrets of the Force Awakens: A Cinematic Journey,Secrets of the Force Awakens: A Cinematic Journey,2016-04-16,7.584,74.0,26,$0.00,$0.00,tt5532610
5094,361263,"['Crime', 'Drama', 'Mystery', 'TV Movie']",Jesse Stone: Lost in Paradise,Jesse Stone: Lost in Paradise,2015-10-18,6.795,69.0,43,$0.00,$0.00,tt4505830
5095,253450,"['Action', 'Drama', 'History']",刺客聶隱娘,The Assassin,2015-08-27,10.798,64.0,270,"$15,000,000.00","$632,542.00",tt3508840
5096,367215,"['Crime', 'Documentary']",The Fear of 13,The Fear of 13,2015-10-15,6.179,78.0,77,$0.00,$0.00,tt5083702
5097,8703,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Family']",Tři oříšky pro Popelku,Three Wishes for Cinderella,1973-11-16,10.549,78.0,182,"$580,000.00",$0.00,tt0070832
5098,419329,['Romance'],불륜의 후예,Descendants of Adultery,2016-09-30,5.314,0.0,0,$0.00,$0.00,
5099,351145,"['Drama', 'Thriller']",El desconocido,Retribution,2015-09-21,6.385,68.0,259,"$4,670,099.00",$0.00,tt3169770
5100,328595,['Science Fiction'],Parallels,Parallels,2015-03-01,9.609,61.0,223,$0.00,$0.00,tt3479316
5101,8416,['Drama'],Il conformista,The Conformist,1970-10-21,6.501,78.0,298,"$750,000.00",$0.00,tt0065571
5102,15983,"['Action', 'Thriller']",Invasion U.S.A.,Invasion U.S.A.,1985-09-27,6.498,53.0,106,$0.00,$0.00,tt0089348
5103,254172,['Drama'],Fathers and Daughters,Fathers and Daughters,2015-10-01,10.261,72.0,628,"$2,240,000.00",$0.00,tt2582502
5104,291549,"['Action', 'Drama']",암살,Assassination,2015-07-22,7.221,73.0,108,$0.00,$0.00,tt3501416
5105,209274,['Drama'],Ida,Ida,2013-10-25,8.005,73.0,527,"$2,159,280.00","$15,298,355.00",tt2718492
5106,419546,['Documentary'],HyperNormalisation,HyperNormalisation,2016-10-16,6.076,79.0,54,"$36,501.00",$0.00,tt6156350
5107,271736,['Drama'],The Program,The Program,2015-09-16,9.534,64.0,325,$0.00,"$3,286,448.00",tt3083008
5108,376424,"['Crime', 'Documentary']",Beware the Slenderman,Beware the Slenderman,2016-03-11,7.004,62.0,98,$0.00,$0.00,tt5329376
5109,277355,"['Action', 'Thriller']",Everly,Everly,2015-02-27,11.369,52.0,310,$0.00,$0.00,tt1945084
5110,348390,"['Drama', 'History', 'TV Movie']",Confirmation,Confirmation,2016-04-16,6.735,68.0,102,$0.00,$0.00,tt4608402
5111,316715,"['Drama', 'History', 'TV Movie']",The Eichmann Show,The Eichmann Show,2015-01-20,6.394,67.0,114,$0.00,$0.00,tt4163668
5112,9092,"['Fantasy', 'Horror']",Snow White: A Tale of Terror,Snow White: A Tale of Terror,1997-07-18,8.236,59.0,124,"$26,000,000.00",$0.00,tt0119227
5113,1675,"['Comedy', 'Drama']",La Nuit américaine,Day for Night,1973-05-24,10.034,79.0,262,$0.00,"$17,808.00",tt0070460
5114,28324,"['Adventure', 'Horror']",Emanuelle e gli ultimi cannibali,Emanuelle and the Last Cannibals,1977-10-21,6.758,48.0,38,$0.00,$0.00,tt0075984
5115,283589,"['Action', 'Adventure', 'Comedy', 'Thriller']",बैंग बैंग,Bang Bang!,2014-10-02,5.594,61.0,121,$0.00,$0.00,tt2905838
5116,317198,"['Adventure', 'Comedy', 'TV Movie']",Bad Hair Day,Bad Hair Day,2015-02-13,6.893,63.0,137,$0.00,$0.00,tt3856042
5117,17159,['Comedy'],Eddie Murphy Raw,Eddie Murphy Raw,1987-11-25,6.447,74.0,183,$0.00,"$50,504,655.00",tt0092948
5118,330112,"['Drama', 'Romance', 'Comedy']",Ashby,Ashby,2015-04-19,7.995,62.0,317,$0.00,"$4,631.00",tt3774466
5119,371449,['Drama'],Other People,Other People,2016-09-09,6.577,66.0,95,$0.00,"$93,000.00",tt4158876
5120,337874,['Drama'],Goat,Goat,2016-09-23,6.999,53.0,182,$0.00,"$23,020.00",tt4437216
5121,346134,"['Comedy', 'Drama']",Miss Stevens,Miss Stevens,2016-03-12,5.496,67.0,117,$0.00,"$4,611.00",tt2693580
5122,360055,['Action'],Riot,Riot,2015-09-27,6.495,60.0,79,$0.00,$0.00,tt4642044
5123,323262,"['Comedy', 'Horror']",Holidays,Holidays,2016-04-22,11.621,48.0,269,$0.00,$0.00,tt4419364
5124,309581,"['Thriller', 'Drama']",Lila & Eve,Lila & Eve,2015-07-31,7.431,57.0,134,$0.00,$0.00,tt3442990
5125,407375,"['Action', 'Drama', 'War']",Sniper: Ghost Shooter,Sniper: Ghost Shooter,2016-08-02,10.153,59.0,56,"$3,000,000.00",$0.00,tt5090828
5126,219572,"['Action', 'Crime', 'Drama', 'Thriller']",警察故事2013,Police Story 2013,2013-12-24,10.58,59.0,152,$0.00,"$81,170,000.00",tt2599716
5127,283235,['Drama'],99 Homes,99 Homes,2014-10-09,10.429,68.0,450,"$8,000,000.00","$1,411,927.00",tt2891174
5128,222230,"['Adventure', 'Romance']",Angélique,Angelique,2013-12-18,5.315,65.0,71,$0.00,$0.00,tt2776074
5129,9846,"['Crime', 'Thriller', 'Action']",To Live and Die in L.A.,To Live and Die in L.A.,1985-11-01,9.995,71.0,277,$0.00,"$17,307,019.00",tt0090180
5130,376426,['Documentary'],Tony Robbins: I Am Not Your Guru,Tony Robbins: I Am Not Your Guru,2016-07-15,7.629,67.0,64,$0.00,$0.00,tt5151716
5131,12205,"['Horror', 'Thriller', 'Mystery']",仄暗い水の底から,Dark Water,2002-01-19,7.933,67.0,271,$0.00,$0.00,tt0308379
5132,299245,"['Horror', 'Thriller']",The Gallows,The Gallows,2015-07-10,13.376,48.0,657,"$100,000.00","$42,664,410.00",tt2309260
5133,375794,['Comedy'],No manches Frida,No manches Frida,2016-09-02,7.746,73.0,175,$0.00,"$12,421,716.00",tt5259966
5134,157847,['Drama'],Joe,Joe,2014-04-11,9.216,66.0,577,"$4,000,000.00","$2,365,467.00",tt2382396
5135,410199,"['Science Fiction', 'Thriller']",ARQ,ARQ,2016-09-16,10.221,61.0,673,"$2,000,000.00",$0.00,tt5640450
5136,279690,"['Thriller', 'Horror', 'Drama']",He Never Died,He Never Died,2015-03-17,7.679,61.0,250,$0.00,$0.00,tt2386404
5137,381902,"['Action', 'Adventure', 'Fantasy']",西游记之孙悟空三打白骨精,The Monkey King 2,2016-01-22,5.128,61.0,47,"$68,490,000.00","$193,677,158.00",tt4591310
5138,352205,['Drama'],Parched,Parched,2015-11-14,4.906,79.0,37,"$2,700,000.00",$0.00,tt3043252
5139,11314,['Documentary'],Koyaanisqatsi,Koyaanisqatsi,1982-04-28,6.881,80.0,307,$0.00,"$1,723,872.00",tt0085809
5140,13975,"['Crime', 'Drama', 'Mystery', 'Thriller']",In the Electric Mist,In the Electric Mist,2009-04-15,11.607,61.0,211,$0.00,$0.00,tt0910905
